phase,source_url,http_status,target_url,chain_length,canonical_target,issues
after,https://robertdevore.com/clean-blog-free-wordpress-theme.html,client-side alias,https://robertdevore.com/clean-blog-free-wordpress-theme/,1,https://robertdevore.com/clean-blog-free-wordpress-theme/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/complete-beginners-guide-building-a-python-url-checker-for-google-sheets.html,client-side alias,https://robertdevore.com/complete-beginners-guide-building-a-python-url-checker-for-google-sheets/,1,https://robertdevore.com/complete-beginners-guide-building-a-python-url-checker-for-google-sheets/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/contact.html,client-side alias,https://robertdevore.com/contact/,1,https://robertdevore.com/contact/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/creating-my-own-cipher-code.html,client-side alias,https://robertdevore.com/creating-my-own-cipher-code/,1,https://robertdevore.com/creating-my-own-cipher-code/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/customer-loyalty-for-woocommerce-v2.html,client-side alias,https://robertdevore.com/customer-loyalty-for-woocommerce-v2/,1,https://robertdevore.com/customer-loyalty-for-woocommerce-v2/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/db-version-control-wordpress-plugin.html,client-side alias,https://robertdevore.com/db-version-control-wordpress-plugin/,1,https://robertdevore.com/db-version-control-wordpress-plugin/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/december-2024-a-retrospective.html,client-side alias,https://robertdevore.com/december-2024-a-retrospective/,1,https://robertdevore.com/december-2024-a-retrospective/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/delivery-drivers-for-woocommerce.html,client-side alias,https://robertdevore.com/delivery-drivers-for-woocommerce/,1,https://robertdevore.com/delivery-drivers-for-woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/devio-digital.html,client-side alias,https://robertdevore.com/devio-digital/,1,https://robertdevore.com/devio-digital/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/dispensary-wordpress-plugins-2017.html,client-side alias,https://robertdevore.com/dispensary-wordpress-plugins-2017/,1,https://robertdevore.com/dispensary-wordpress-plugins-2017/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/do-less-deliver-more.html,client-side alias,https://robertdevore.com/do-less-deliver-more/,1,https://robertdevore.com/do-less-deliver-more/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/docupress-documentation-plugin-for-wordpress.html,client-side alias,https://robertdevore.com/docupress-documentation-plugin-for-wordpress/,1,https://robertdevore.com/docupress-documentation-plugin-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience.html,client-side alias,https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience/,1,https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/extreme-programming-for-extreme-leaders.html,client-side alias,https://robertdevore.com/extreme-programming-for-extreme-leaders/,1,https://robertdevore.com/extreme-programming-for-extreme-leaders/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/focus.html,client-side alias,https://robertdevore.com/focus/,1,https://robertdevore.com/focus/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/forever-forward.html,client-side alias,https://robertdevore.com/forever-forward/,1,https://robertdevore.com/forever-forward/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/going-all-in-one-year-later.html,client-side alias,https://robertdevore.com/going-all-in-one-year-later/,1,https://robertdevore.com/going-all-in-one-year-later/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/going-all-in-with-wp-dispensary.html,client-side alias,https://robertdevore.com/going-all-in-with-wp-dispensary/,1,https://robertdevore.com/going-all-in-with-wp-dispensary/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/goodbye-wordpress-a-eulogy.html,client-side alias,https://robertdevore.com/goodbye-wordpress-a-eulogy/,1,https://robertdevore.com/goodbye-wordpress-a-eulogy/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/grateful-to-see-21-of-my-wordpress-plugins-live-on-at-webdevstudios.html,client-side alias,https://robertdevore.com/grateful-to-see-21-of-my-wordpress-plugins-live-on-at-webdevstudios/,1,https://robertdevore.com/grateful-to-see-21-of-my-wordpress-plugins-live-on-at-webdevstudios/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/hello-2017.html,client-side alias,https://robertdevore.com/hello-2017/,1,https://robertdevore.com/hello-2017/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress.html,client-side alias,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,1,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/honoring-jesse-petersen-with-the-revival-of-stealth-login-page.html,client-side alias,https://robertdevore.com/honoring-jesse-petersen-with-the-revival-of-stealth-login-page/,1,https://robertdevore.com/honoring-jesse-petersen-with-the-revival-of-stealth-login-page/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/host-your-wordpress-plugins-on-github-and-automate-plugin-packaging.html,client-side alias,https://robertdevore.com/host-your-wordpress-plugins-on-github-and-automate-plugin-packaging/,1,https://robertdevore.com/host-your-wordpress-plugins-on-github-and-automate-plugin-packaging/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/how-a-security-audit-can-save-your-e-commerce-store-from-disaster.html,client-side alias,https://robertdevore.com/how-a-security-audit-can-save-your-e-commerce-store-from-disaster/,1,https://robertdevore.com/how-a-security-audit-can-save-your-e-commerce-store-from-disaster/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/how-hungry-are-you.html,client-side alias,https://robertdevore.com/how-hungry-are-you/,1,https://robertdevore.com/how-hungry-are-you/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/how-i-use-textexpander-to-reuse-my-best-ai-prompts.html,client-side alias,https://robertdevore.com/how-i-use-textexpander-to-reuse-my-best-ai-prompts/,1,https://robertdevore.com/how-i-use-textexpander-to-reuse-my-best-ai-prompts/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce.html,client-side alias,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,1,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you.html,client-side alias,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,1,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week.html,client-side alias,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,1,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/how-to-customize-the-style-of-your-wordpress-login-screen.html,client-side alias,https://robertdevore.com/how-to-customize-the-style-of-your-wordpress-login-screen/,1,https://robertdevore.com/how-to-customize-the-style-of-your-wordpress-login-screen/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/how-to-edit-ai-content-so-it-feels-clean-not-robotic.html,client-side alias,https://robertdevore.com/how-to-edit-ai-content-so-it-feels-clean-not-robotic/,1,https://robertdevore.com/how-to-edit-ai-content-so-it-feels-clean-not-robotic/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/how-to-stop-your-plugins-themes-from-being-used-on-wordpress-com-hosting.html,client-side alias,https://robertdevore.com/how-to-stop-your-plugins-themes-from-being-used-on-wordpress-com-hosting/,1,https://robertdevore.com/how-to-stop-your-plugins-themes-from-being-used-on-wordpress-com-hosting/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/how-to-teach-ai-to-match-your-voice.html,client-side alias,https://robertdevore.com/how-to-teach-ai-to-match-your-voice/,1,https://robertdevore.com/how-to-teach-ai-to-match-your-voice/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/how-to-use-ai-to-research-validate-ideas-and-stay-relevant.html,client-side alias,https://robertdevore.com/how-to-use-ai-to-research-validate-ideas-and-stay-relevant/,1,https://robertdevore.com/how-to-use-ai-to-research-validate-ideas-and-stay-relevant/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/how-to-write-prompts-that-get-the-tone-structure-and-intent-right.html,client-side alias,https://robertdevore.com/how-to-write-prompts-that-get-the-tone-structure-and-intent-right/,1,https://robertdevore.com/how-to-write-prompts-that-get-the-tone-structure-and-intent-right/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/hue-js.html,client-side alias,https://robertdevore.com/hue-js/,1,https://robertdevore.com/hue-js/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/i-built-a-python-stego-cipher-tool-and-you-can-have-it.html,client-side alias,https://robertdevore.com/i-built-a-python-stego-cipher-tool-and-you-can-have-it/,1,https://robertdevore.com/i-built-a-python-stego-cipher-tool-and-you-can-have-it/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/i-just-launched-a-python-course-for-php-developers.html,client-side alias,https://robertdevore.com/i-just-launched-a-python-course-for-php-developers/,1,https://robertdevore.com/i-just-launched-a-python-course-for-php-developers/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/im-freelancing-again.html,client-side alias,https://robertdevore.com/im-freelancing-again/,1,https://robertdevore.com/im-freelancing-again/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/improve-cls-scores-by-dynamically-setting-image-width-and-height.html,client-side alias,https://robertdevore.com/improve-cls-scores-by-dynamically-setting-image-width-and-height/,1,https://robertdevore.com/improve-cls-scores-by-dynamically-setting-image-width-and-height/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/intellipress-the-smart-af-ai-assistant-for-wordpress.html,client-side alias,https://robertdevore.com/intellipress-the-smart-af-ai-assistant-for-wordpress/,1,https://robertdevore.com/intellipress-the-smart-af-ai-assistant-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-an-experimental-new-plugin-email-designer-for-woocommerce.html,client-side alias,https://robertdevore.com/introducing-an-experimental-new-plugin-email-designer-for-woocommerce/,1,https://robertdevore.com/introducing-an-experimental-new-plugin-email-designer-for-woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-associated-taxonomies-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-associated-taxonomies-for-wordpress/,1,https://robertdevore.com/introducing-associated-taxonomies-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-automattic-css-an-open-source-css-utility-framework.html,client-side alias,https://robertdevore.com/introducing-automattic-css-an-open-source-css-utility-framework/,1,https://robertdevore.com/introducing-automattic-css-an-open-source-css-utility-framework/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce.html,client-side alias,https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce/,1,https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-barcodes-for-woocommerce-free.html,client-side alias,https://robertdevore.com/introducing-barcodes-for-woocommerce-free/,1,https://robertdevore.com/introducing-barcodes-for-woocommerce-free/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-benchpress.html,client-side alias,https://robertdevore.com/introducing-benchpress/,1,https://robertdevore.com/introducing-benchpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-block-ai-crawlers-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-block-ai-crawlers-for-wordpress/,1,https://robertdevore.com/introducing-block-ai-crawlers-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-bluesky-feed-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-bluesky-feed-for-wordpress/,1,https://robertdevore.com/introducing-bluesky-feed-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-brands-for-woocommerce-free.html,client-side alias,https://robertdevore.com/introducing-brands-for-woocommerce-free/,1,https://robertdevore.com/introducing-brands-for-woocommerce-free/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-broken-image-scanner.html,client-side alias,https://robertdevore.com/introducing-broken-image-scanner/,1,https://robertdevore.com/introducing-broken-image-scanner/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-bulk-stock-management-for-woocommerce-free.html,client-side alias,https://robertdevore.com/introducing-bulk-stock-management-for-woocommerce-free/,1,https://robertdevore.com/introducing-bulk-stock-management-for-woocommerce-free/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-content-restriction-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-content-restriction-for-wordpress/,1,https://robertdevore.com/introducing-content-restriction-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-delete-inactive-users.html,client-side alias,https://robertdevore.com/introducing-delete-inactive-users/,1,https://robertdevore.com/introducing-delete-inactive-users/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-digg-this-a-social-sharing-plugin-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-digg-this-a-social-sharing-plugin-for-wordpress/,1,https://robertdevore.com/introducing-digg-this-a-social-sharing-plugin-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-dispensary-details-for-woocommerce.html,client-side alias,https://robertdevore.com/introducing-dispensary-details-for-woocommerce/,1,https://robertdevore.com/introducing-dispensary-details-for-woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-gallery-modals-enhance-your-wordpress-galleries-with-stunning-popups.html,client-side alias,https://robertdevore.com/introducing-gallery-modals-enhance-your-wordpress-galleries-with-stunning-popups/,1,https://robertdevore.com/introducing-gallery-modals-enhance-your-wordpress-galleries-with-stunning-popups/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free.html,client-side alias,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,1,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-hpos-compatibility-scanner-for-woocommerce-free.html,client-side alias,https://robertdevore.com/introducing-hpos-compatibility-scanner-for-woocommerce-free/,1,https://robertdevore.com/introducing-hpos-compatibility-scanner-for-woocommerce-free/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-img-a11y.html,client-side alias,https://robertdevore.com/introducing-img-a11y/,1,https://robertdevore.com/introducing-img-a11y/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-intellipress-the-smart-ai-assistant-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-intellipress-the-smart-ai-assistant-for-wordpress/,1,https://robertdevore.com/introducing-intellipress-the-smart-ai-assistant-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-maintenance-mode-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,1,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-markdown-comments-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-markdown-comments-for-wordpress/,1,https://robertdevore.com/introducing-markdown-comments-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-markdown-exporter-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,1,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-media-copyright-scanner.html,client-side alias,https://robertdevore.com/introducing-media-copyright-scanner/,1,https://robertdevore.com/introducing-media-copyright-scanner/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-media-file-versioning-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-media-file-versioning-for-wordpress/,1,https://robertdevore.com/introducing-media-file-versioning-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo.html,client-side alias,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,1,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-module-usage-tracker-for-wp-bakery.html,client-side alias,https://robertdevore.com/introducing-module-usage-tracker-for-wp-bakery/,1,https://robertdevore.com/introducing-module-usage-tracker-for-wp-bakery/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,1,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-persistent-dismissible-notices.html,client-side alias,https://robertdevore.com/introducing-persistent-dismissible-notices/,1,https://robertdevore.com/introducing-persistent-dismissible-notices/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work.html,client-side alias,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,1,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free.html,client-side alias,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,1,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-seo-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-seo-for-wordpress/,1,https://robertdevore.com/introducing-seo-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free.html,client-side alias,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,1,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-site-vitals-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-site-vitals-for-wordpress/,1,https://robertdevore.com/introducing-site-vitals-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,1,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-stats-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-stats-for-wordpress/,1,https://robertdevore.com/introducing-stats-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-table-block-enhancer-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-table-block-enhancer-for-wordpress/,1,https://robertdevore.com/introducing-table-block-enhancer-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-test-orders-for-woocommerce.html,client-side alias,https://robertdevore.com/introducing-test-orders-for-woocommerce/,1,https://robertdevore.com/introducing-test-orders-for-woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-the-phlush-permalinks-wordpress-plugin.html,client-side alias,https://robertdevore.com/introducing-the-phlush-permalinks-wordpress-plugin/,1,https://robertdevore.com/introducing-the-phlush-permalinks-wordpress-plugin/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-the-prompts-library-a-playground-for-ai-creativity.html,client-side alias,https://robertdevore.com/introducing-the-prompts-library-a-playground-for-ai-creativity/,1,https://robertdevore.com/introducing-the-prompts-library-a-playground-for-ai-creativity/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-the-user-login-status-plugin-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-the-user-login-status-plugin-for-wordpress/,1,https://robertdevore.com/introducing-the-user-login-status-plugin-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-vertical-gallery-product-display-for-woocommerce.html,client-side alias,https://robertdevore.com/introducing-vertical-gallery-product-display-for-woocommerce/,1,https://robertdevore.com/introducing-vertical-gallery-product-display-for-woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/introducing-widget-usage-tracker-for-elementor.html,client-side alias,https://robertdevore.com/introducing-widget-usage-tracker-for-elementor/,1,https://robertdevore.com/introducing-widget-usage-tracker-for-elementor/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/invest-in-yourself.html,client-side alias,https://robertdevore.com/invest-in-yourself/,1,https://robertdevore.com/invest-in-yourself/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/kevin-michael-geary-a-hidden-history-of-hate-racism-and-bigotry.html,client-side alias,https://robertdevore.com/kevin-michael-geary-a-hidden-history-of-hate-racism-and-bigotry/,1,https://robertdevore.com/kevin-michael-geary-a-hidden-history-of-hate-racism-and-bigotry/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/leafly-reviews-wordpress-plugin.html,client-side alias,https://robertdevore.com/leafly-reviews-wordpress-plugin/,1,https://robertdevore.com/leafly-reviews-wordpress-plugin/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/leap-the-code-of-extreme-leadership.html,client-side alias,https://robertdevore.com/leap-the-code-of-extreme-leadership/,1,https://robertdevore.com/leap-the-code-of-extreme-leadership/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/making-up-for-lost-time.html,client-side alias,https://robertdevore.com/making-up-for-lost-time/,1,https://robertdevore.com/making-up-for-lost-time/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/mnml-free-minimalist-wordpress-theme.html,client-side alias,https://robertdevore.com/mnml-free-minimalist-wordpress-theme/,1,https://robertdevore.com/mnml-free-minimalist-wordpress-theme/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/my-brothers-keeper-sons-of-anarchy-fanfiction.html,client-side alias,https://robertdevore.com/my-brothers-keeper-sons-of-anarchy-fanfiction/,1,https://robertdevore.com/my-brothers-keeper-sons-of-anarchy-fanfiction/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/my-development-projects.html,client-side alias,https://robertdevore.com/my-development-projects/,1,https://robertdevore.com/my-development-projects/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/open-source-is-anarchism-in-action.html,client-side alias,https://robertdevore.com/open-source-is-anarchism-in-action/,1,https://robertdevore.com/open-source-is-anarchism-in-action/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/organized-chaos.html,client-side alias,https://robertdevore.com/organized-chaos/,1,https://robertdevore.com/organized-chaos/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/patience.html,client-side alias,https://robertdevore.com/patience/,1,https://robertdevore.com/patience/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/peddle-free-wordpress-theme-for-easy-digital-downloads.html,client-side alias,https://robertdevore.com/peddle-free-wordpress-theme-for-easy-digital-downloads/,1,https://robertdevore.com/peddle-free-wordpress-theme-for-easy-digital-downloads/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/plan-prompt-publish-a-practical-guide-to-creating-beautifully-useful-content-with-ai.html,client-side alias,https://robertdevore.com/plan-prompt-publish-a-practical-guide-to-creating-beautifully-useful-content-with-ai/,1,https://robertdevore.com/plan-prompt-publish-a-practical-guide-to-creating-beautifully-useful-content-with-ai/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/projects/agents-sdk.html,client-side alias,https://robertdevore.com/projects/agents-sdk/,1,https://robertdevore.com/projects/agents-sdk/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
